dataset,size_in_MB,eval_time,mse,mae,mase,mape,rmse,nrmse,smape,msis,nd,mwsq,crps
traffic_weekly (W-SUN),0.66,1.96s,2.387997738232784,0.9076955182037884,6.551125714495016,339.2715912587257,1.5453147699523175,0.0455730661698882,0.0942740639515549,0.0614853642616594,0.091614215008209,0.4587377554909608,0.3333769140701205
bitcoin (D),0.72,16.14s,3.278896535759231e+67,6.141344670544629e+32,904615863625216.0,24649803709311.63,5.726164978202454e+33,28977178969218.7,0.2788968693554348,961486351734726.2,398551170015905.75,1.1466509534102107e+67,4.129949947588618e+32
tourism_monthly (ME),0.78,0.54s,85443378.3026558,1090.794557902548,1.5203542434749342,45413589.79955462,9243.558746643836,0.0143652190108912,0.7254895260162157,0.0987921628165809,0.1375688630735337,19434459.26015464,423.3432263216992
nn5_daily (D),0.85,4.74s,43.37307642482852,4.0538375441672,0.6134328245445618,36133.921194857285,6.585823898710663,0.0686290232491947,0.2491941605296387,0.0698283573812959,0.214307114798097,7.802742294114196,1.469391507005928
sunspot (D),1.19,16.67s,2343.6208659218105,32.65374115772331,2.223509353855042,287103.26911480044,48.41095811819686,0.091687418941899,0.8233767192010594,0.1091364579086803,0.4109836574213324,328.36822933812306,10.986986919193583
rideshare (h),4.01,3.57s,4.16707795738894,0.7882097283066953,0.8861886754107998,0.1128118356221479,2.0413421950738537,0.022193324343777,0.0907189036484271,0.0313721401226361,0.109592608682955,0.6609697483576474,0.283017221637993
oikolab_weather (h),6.78,184.83s,96524.49033775246,64.70256859635889,4.048925294595121,22726.648393683776,310.6839074328641,0.0030046843143661,0.3442578218252373,0.0005786099493782,0.0050672060308744,18977.612221448788,22.77840196796475
kdd_cup_2018 (h),17.6,625.51s,1631.848920153171,15.805908686460924,2.407307559831497,252624.81926335127,40.3961498184316,0.01226355485604,0.6904391965368578,0.0912631608203319,0.5060425659144759,328.8300956315187,5.513342168972043
australian_electricity_demand (30min),22.54,271.81s,96089.21496464733,164.72945019986707,1.893096047597508,39514.068946539024,309.9826042936076,0.02366333121049,0.0582127774176413,0.0244489102822813,0.0472925603709226,16459.541039591117,58.14110056795624
pedestrian_counts (h),33.02,23.92m,22815.44413340216,40.669520991767584,0.5104259463187492,18177.0821774036,151.04782068405407,0.0094528957124679,0.5329806311213118,0.0286553385224087,0.1380663261113646,23553.85870021375,14.713703013040115
solar_10_minutes (10min),33.4,28.85m,15.14645891304659,1.596831485431394,3.429366316705431,5139.85017235498,3.891845181022312,0.0437777811388582,1.2592189525163475,0.0676114760187634,0.2505000005550776,2.0963824639407727,0.5335091336144752
traffic_hourly (h),104.18,55.37m,0.0005531003275197,0.0084129629930223,0.5974680157521475,22.84364069193608,0.0235180851159209,0.0324830943162676,0.1592979022829551,0.0377488799720877,0.1475238746359611,0.0001064309086507,0.0031201116654091
kaggle_web_traffic_weekly (W-SUN),104.91,295.72s,1165556960.3596623,1708.78330236992,4.475115589774119,7345.997222171437,34140.25425153806,0.0002885932893813,0.3565538130486417,0.2536363935967788,0.2455804594528825,371862234.53816223,700.0618192718164
temperature_rain (D),106.72,20.75m,172.858371021131,5.623949246623322,1.2893547859594254,25875.84074187576,13.147561409673315,0.022557753730176,1.5888387198058942,0.0619489648759307,0.7335556398385245,27.11656068640832,1.992639273821189
solar_4_seconds (4s),181.73,28.98m,22.082987571039585,1.30287346228421,33.946411994895584,2134.424859409383,4.699253937705387,0.0403369402088925,0.4830785926885181,0.0114137488831096,0.0399313046579121,1104621.8807448156,0.6109909489682922
wind_4_seconds (4s),184.15,29.03m,22.126728507159285,1.6554046725722382,25.933357702735744,725.9238340375081,4.703905665206232,0.0359625787888413,0.1036919707772396,0.0153394865808572,0.0408704376895323,21263095.72096317,1.3882628907197534
kaggle_web_traffic (D),639.07,128.44m,213644001.10958853,384.4548820963971,22.229675099124965,38198.01050748511,14616.565982117296,0.00046514675334068296,0.4263662724380802,0.26135608230598933,0.3092562824958652,138546663362272.08,2111.0773235018505
