dataset,size_in_MB,eval_time,mse,mae,mase,mape,rmse,nrmse,smape,msis,nd,mwsq,crps
solar (H),5.97,28.47m,647.9111938476562,12.12006378173828,0.1584834605455398,478.0376892089844,25.454099655151367,0.0437341530360545,0.812583327293396,0.0788458436727523,0.3100712501117993,116.31098276599256,4.796155150583062
bitbrains_rnd (H),6.1,189.75s,1972733.75,142.0604248046875,0.1999275833368301,4.7929463386535645,1404.5404052734375,0.0055165705267661,0.3581590056419372,0.0611665435135364,0.463101799959948,526176.6716670673,63.08631786075934
m4_weekly (W-SUN),7.18,24.21m,882288.9375,172.03878784179688,0.051783237606287,0.0406551882624626,939.3023681640624,0.006320052965388,0.0382409766316413,0.0305475071072578,0.0372814747309798,180536.40306600925,70.72181240293357
jena_weather (10T),7.18,34.5m,17836.326171875,26.196502685546875,0.0849982798099517,2171.81884765625,133.55270385742188,0.0007315442318373,0.2762795984745025,0.0228164829313755,0.1385016346280621,4428.721268766039,10.56813901757068
kdd_cup_2018_with_missing (H),14.28,70.19m,1863.6109619140625,19.614070892333984,0.4160705804824829,1.3091983795166016,43.169559478759766,0.006159998239074,0.5530920028686523,0.0814919546246528,0.4957482224731422,369.51941516199,7.753901682434779
bitbrains_fast_storage (H),15.64,630.02s,4158876.0,260.044189453125,0.198424831032753,0.1249144822359085,2039.332275390625,0.004811399141639,0.3346601724624634,0.0396600179374218,0.4171923898950967,980258.2015176924,106.5544563779055
LOOP_SEATTLE (H),27.05,69.15m,45.03533935546875,3.2722535133361816,0.2921918630599975,0.1134724244475364,6.710837364196777,0.0197077607810163,0.0780927240848541,0.0651905760169029,0.0578979250955528,10.028780584421128,1.3587276377371462
solar (10T),33.4,199.9m,23.496482849121094,2.179628849029541,0.4996235072612762,88.80379486083984,4.847317218780518,0.0469828269951192,0.7837936878204346,0.082052044570446,0.3417374394640264,4.636622361749363,0.8863579166806688
m4_yearly (YE-DEC),51.4,333.28s,26781.392578125,5.536069393157959,0.0011630329536274,0.0007280521094799,163.65020751953125,0.0010852567576208,0.0007030534907244,0.0140102691948413,0.0008224433492197,6631.211514750749,5.341799222345457
bitbrains_rnd (5T),63.69,208.81m,1748377.25,100.07063293457033,0.1463314741849899,19.64374542236328,1322.26220703125,0.001395153483092,0.2705841064453125,0.0688671171665191,0.3337179987558815,470296.4758165784,42.245651858811605
electricity (H),110.58,333.49m,6475947.5,192.442138671875,0.054657332599163,38.56841278076172,2544.788330078125,0.0010679530997682,0.1251586526632309,0.173839122056961,0.0904869967100268,1308739.233734713,77.57823674937988
temperature_rain_with_missing (D),113.99,101.72m,220.1936950683593,4.955061435699463,0.4448955357074737,1.2505240440368652,14.8389253616333,0.0094018397395014,0.7823302149772644,0.0555715784430503,0.594080665572747,53.97890931606902,2.125502121026077
bitbrains_fast_storage (5T),160.06,528.11m,3745743.75,199.23594665527344,0.1566458642482757,7.355725288391113,1935.3924560546875,0.001308361068259,0.3316092193126678,0.0403164699673652,0.3257773967347458,910057.0289099516,81.94088396617741
