dataset,size_in_MB,eval_time,mse,mae,mase,mape,rmse,nrmse,smape,msis,nd,mwsq,crps
solar_weekly (W-SUN),0.06,0.87s,824037.8535487088,640.9630619513298,0.1926323815437943,0.137049751304271,907.7653075265152,0.0493806945021328,0.1297214550389807,0.0658937376375234,0.1766477303365503,-679885.1690416154,2961184979.607937
cif_2016 (M),0.08,0.16s,85252371981.34816,33039.933569363806,55.281796046658194,3300895586.38359,291980.088330263,106.3583256989365,0.4159812389958545,17.648743425618036,102.69521376724774,3110253.52028271,5611476390275.301
nn5_weekly (W-SUN),0.12,0.14s,392.4631442317431,13.044259240885768,0.1786321892997853,0.1069750615240145,19.810682578642844,0.0561044400946941,0.1027444069296903,0.0497875338236063,0.1109430432324161,161.0983626727029,48172.80325491758
us_births (D),0.13,2.07s,158892.59554585768,270.8498461108675,0.2416523636745274,0.0283968631717898,398.613340903008,0.0645423154562151,0.028186979348334,0.0608833638590514,0.028117514970952,316870.6555255317,1552278108.6332333
tourism_yearly (A-DEC),0.16,0.12s,755161306.4844983,2073.117610434357,0.0791376907559204,78701886.91189498,27480.19844332457,0.0073125366903483,1.7922890901241255,2702328721.043436,0.1780598041158568,3674427.5520315417,5107518777853.998
covid_deaths (D),0.27,0.07s,2597012.442289248,283.9580882794735,0.0633937533703459,6.870638186288909,1611.5248810642818,0.0093056519108843,0.1186108878131505,0.0773497346155883,0.129635206167615,1686146.410744044,28974401138.57585
hospital (M),0.35,0.15s,3092.860139814585,19.09276442156932,0.0423954325913849,0.1929562175140114,55.613488829730734,0.0045999577157759,0.1720890755719622,0.0618038148538958,0.0691676522219369,-1366.1793944744595,1142906.3110338522
tourism_quarterly (Q-DEC),0.36,0.08s,8293609.323387789,535.0318568623517,0.2136147175924677,28123232.87540017,2879.862726483293,0.0088438909029332,1.854637789075828,2.0588850033459547,0.2493398585139748,-157900.07002935282,7349072601.573223
vehicle_trips (D),0.36,0.08s,5142.301572904542,14.221487930523931,36.23216715631177,1412292.1680980064,71.70984292901876,1.1566101832728537,1.7043436617497056,1436451.0957867685,86.95409970666108,-43.76060174294048,23702.57947054113
saugeenday (D),0.38,6.71s,1232.931062588485,14.873740363641716,0.8697335675771476,0.4093837926049772,35.11311809834731,0.0550621256824934,0.3980198744848449,0.0823387259918609,0.496312260351184,277.71196740162515,66372.81104235041
fred_md (M),0.53,0.48s,634320219.6714379,2002.1277184148453,0.4370244561767048,31.21960542742213,25185.714595211262,0.0079318040398087,0.0889300348593772,0.091286420977535,0.0690080963152609,74860530.1503554,109625704464933.92
car_parts (M),0.56,0.5s,1.3470116188069277,0.425916744816509,0.6343329260254701,6483.348371256707,1.1606082968887168,0.0290152001684178,1.874239532488131,0.1003294332701384,1.0645507275721524,0.2104110408198037,0.7966719659064376
traffic_weekly (W-SUN),0.66,0.18s,2.183991249967143,0.8724904750256097,0.1938502022888766,323.7064430639902,1.4778332957296445,0.043582961791292,0.0914958634113649,0.0470698586720002,0.0915343484715663,0.2109941242044994,20.10001821321129
bitcoin (D),0.72,1.52s,1.403389930738481e+71,5.378512069415479e+34,3.657320384070742e+17,2174114569823502.8,3.7461846333816505e+35,1895751571714478.5,0.2543622051263927,1.0826548839607866e+17,3.4904607919035896e+16,-4.389599974632294e+45,1.0561467837646755e+82
tourism_monthly (M),0.78,0.07s,83041092.19536859,1324.550639924837,0.0901340820777734,47741952.2414846,9112.688527288125,0.0141618363728211,0.7067421299174307,0.1042168419132694,0.1752652801263243,-10090707.906976864,795291260519.9666
