dataset,size_in_MB,eval_time,mse,mae,mase,mape,rmse,nrmse,smape,msis,nd,mwsq,crps
traffic_weekly (1W),0.66,3.26s,6.723269939422607,1.2145947217941284,1.2642812728881836,-0.8018678426742554,2.5929269790649414,0.0239835499373194,1.16968035697937,0.1275652796030044,1.7758931926046486,,
bitcoin (1D),0.72,32.19s,1490.8427734375,4.883283615112305,7.665090084075928,0.0953329205513,38.61143493652344,0.0177670061581149,0.2273775041103363,0.4201638996601105,0.4099574670801922,,
tourism_monthly (1M),0.78,1.39s,115.5609130859375,4.321318626403809,2.2380928993225098,-0.5813080072402954,10.749926567077637,0.0336979224313633,1.104116916656494,0.104200042784214,1.0472959116316596,,
nn5_daily (1D),0.85,1.81s,1.2503522634506226,0.8067260980606079,0.9635328650474548,0.0295346174389123,1.118191480636597,0.090564745666134,1.399633288383484,0.1262142956256866,4.606585833155049,,
sunspot (1D),1.19,600.91s,0.0088533908128738,0.0085975946858525,2.2324674129486084,0.0516191236674785,0.094092458486557,0.0127232618618424,0.0866450816392898,2515.24755859375,3.356061209124168,,
rideshare (1h),4.01,5.64s,0.849719226360321,0.8600947856903076,3.899453401565552,3.924179553985596,0.9218021631240844,0.1206409716181236,1.9330228567123413,0.5819978713989258,1.4664858441522657,,
oikolab_weather (1h),6.78,503.68s,0.1066711917519569,0.0919519737362861,4.596961498260498,0.0383840799331665,0.3266055583953857,0.0336271204119031,0.2367980480194091,0.0218137428164482,93.41455609047507,,
kdd_cup_2018 (1H),17.6,264.04s,0.634676456451416,0.4862099289894104,3.049732685089112,3.153933048248291,0.7966658473014832,0.014831770539352,1.1020643711090088,0.1236260831356048,-15.695044709143325,,
australian_electricity_demand (30min),22.54,928.14s,621091.0,550.359130859375,0.2216312438249588,12471.51953125,788.09326171875,0.0601611543099102,0.1763456016778946,0.0618243664503097,0.1580038531433423,,
pedestrian_counts (1h),33.02,17.14m,0.2851085662841797,0.2073741853237152,2.399303436279297,-0.0790703669190406,0.5339555740356445,0.0120536388288673,0.4386217296123504,0.050216905772686,-1.6025779789169343,,
solar_10_minutes (10min),33.4,626.4s,104.7134246826172,8.054375648498535,2.656139850616455,362977.9375,10.23295783996582,0.115106372477657,1.5164726972579956,0.21220463514328,1.2635220164936225,,
traffic_hourly (1h),104.18,20.1m,1.11533522605896,0.7301473021507263,2.485908031463623,-0.3488401472568512,1.0560942888259888,0.0201896183480336,1.5637468099594116,0.1347162723541259,16.947088589413003,,
temperature_rain (1D),106.72,20.63m,7.422463893890381,0.9501174688339232,1.2810786962509155,7.790842533111572,2.7244198322296143,0.0030026609462776,1.664116382598877,0.1432362198829651,3.2250580528488424,,
solar_4_seconds (4s),181.73,503.3m,0.0008967922185547,0.0017341896891593,56.58272933959961,0.0513688810169696,0.0299464892596006,0.0118006457004751,0.078880950808525,2783.650146484375,-1.174730302450018,,
wind_4_seconds (4s),184.15,510.79m,0.0011861467501148,0.0021924355532974,27.476261138916016,0.0487807318568229,0.0344404801726341,0.0098596495799474,0.0942032933235168,2713.079345703125,-1.621489882769975,,
solar_weekly (W-SUN),0.06,0.7s,9469633.0,2684.78515625,1.56959331035614,0.6563788056373596,3077.27685546875,0.1806115073989473,0.471083402633667,0.3523330688476562,0.5906256992606583,,
cif_2016 (ME),0.08,0.49s,9693224717254656.0,16650728.0,34951.4296875,-1140447.875,98454176.0,35361.97075288455,0.8492811918258667,-1640.1513671875,29166.848183139253,,
nn5_weekly (W-SUN),0.12,0.48s,645.8988647460938,18.62437629699707,0.3990193009376526,0.1402418911457061,25.41454124450684,0.0797310671739496,0.1388585418462753,0.0778000950813293,0.1367587628783463,,
us_births (D),0.13,53.5s,939255.375,803.1979370117188,1.157867193222046,0.0856187343597412,969.15185546875,0.1569222561365815,0.0839509889483451,0.1576218008995056,0.0833798926770118,,
tourism_yearly (YE-DEC),0.16,2.09s,1130978738176.0,170816.109375,9.180370330810549,426134816.0,1063474.875,0.2668079326989205,1.9944380521774288,2277622.25,12.518798583148568,,
covid_deaths (D),0.27,1.14s,84334352.0,1844.1666259765625,0.3799492120742798,3.941730737686157,9183.3740234375,0.0527007777275285,0.8832641839981079,0.0453825667500495,0.6938766607508315,,
hospital (ME),0.35,2.8s,9184.4296875,31.16633033752441,0.0955516993999481,0.2492461204528808,95.83543395996094,0.0079274906014298,0.2226664572954177,0.0619829446077346,0.1131410099935471,,
tourism_quarterly (QE-DEC),0.36,1.63s,128066445312.0,48025.81640625,14.69375705718994,41114612.0,357863.71875,1.0989785568291,1.9626058340072632,64067.4375,21.45396495136502,,
vehicle_trips (D),0.36,1.4s,11569.279296875,53.47147750854492,141.78814697265625,-12774673.0,107.56058502197266,1.7348474387391477,1.9865962266922,1538363.25,286.6565357722741,,
saugeenday (D),0.38,185.83s,1574.4378662109375,23.09771728515625,5.106757164001465,1.3501825332641602,39.6791877746582,0.0622223462296303,0.7263830304145813,0.1266196966171264,0.7706892636052771,,
fred_md (ME),0.53,8.59s,17059801088.0,14912.576171875,0.2463996410369873,27.66681861877441,130613.171875,0.0411343533817118,0.3661353886127472,0.0499485842883586,0.4283812698274671,,
car_parts (ME),0.56,10.05s,1.2769423723220823,0.5323179960250854,0.8535405993461609,22313.30859375,1.130018711090088,0.0313893999221135,1.8321951627731323,0.1223405599594116,1.3603523173945202,,
traffic_weekly (W-SUN),0.66,3.3s,5.256119728088379,1.4318996667861938,0.3628622889518738,399.4768371582031,2.292622804641724,0.067612017138114,0.156556949019432,0.0791374966502189,0.1486679887386272,,
bitcoin (D),0.72,32.36s,inf,5.356127958199173e+17,0.1684205383062362,-484872.1875,inf,inf,0.644737958908081,1.678300857543945,0.3484562792474316,,
tourism_monthly (ME),0.78,1.4s,738713792.0,8687.9833984375,0.7634884715080261,5915615.5,27179.2890625,0.0422387578901788,1.1000151634216309,0.1184627115726471,1.1219226622025362,,
nn5_daily (D),0.85,1.83s,86.34138488769531,6.944875717163086,0.8384403586387634,38329.37890625,9.292006492614746,0.0968293927479807,0.3931646645069122,0.1157982945442199,0.3672906487476094,,
sunspot (D),1.19,587.53s,2885.261962890625,39.2838134765625,2.238165616989136,658314.875,53.71463394165039,0.1017322593263784,0.8024786114692688,0.1293219774961471,0.4945263960231992,,
rideshare (h),4.01,5.74s,26.6645565032959,2.955533266067505,0.4757106304168701,0.4165299832820892,5.163773536682129,0.0561401694588129,0.5126878619194031,0.076957881450653,0.4107097321109064,,
oikolab_weather (h),6.78,498.04s,118098.3984375,111.5985870361328,0.0042847478762269,412443.28125,343.65447998046875,0.0033235490646668,0.4107478260993957,0.0008065536385402,0.0087399152765068,,
kdd_cup_2018 (h),17.6,260.06s,2079.77880859375,22.92238044738769,0.6140955686569214,471599.5625,45.604591369628906,0.0138447443385297,0.8061526417732239,0.1037216559052467,0.7338032980174222,,
pedestrian_counts (h),33.02,961.39s,234857.03125,227.7507476806641,0.5717483758926392,142351.828125,484.6205139160156,0.0303285883730352,1.190074443817139,0.0712149888277053,0.7730697456866272,,
traffic_hourly (h),104.18,19.92m,0.0024859157856553,0.0327903777360916,0.984310269355774,42.30358123779297,0.0498589575290679,0.0688650144407716,0.6263653635978699,0.1116404682397842,0.5747695231824159,,
kaggle_web_traffic_weekly (W-SUN),104.91,545.71s,11103766528.0,3882.546875,0.3661414980888366,142849.96875,105374.4140625,0.0008907475925927,0.7092880606651306,0.3489137589931488,0.5530835501039745,,
temperature_rain (D),106.72,801.09s,190.56887817382812,7.435606002807617,0.7776786684989929,168033.75,13.804668426513672,0.023685175268659386,1.4789962768554688,0.07878781855106354,0.978629380545027,,
