dataset,size_in_MB,eval_time,mse,mae,mase,mape,rmse,nrmse,smape,msis,nd,mwsq,crps
kdd_cup_2018 (h),17.6,194.18s,2120.705703227576,20.78327420844923,0.4685148261580509,1248.5393050534565,46.05112054258372,0.0795094430502614,0.6765164683295954,0.0884855523348298,0.6438618110378386,1341.764735511275,11.813247717929102
australian_electricity_demand (30min),22.54,64.75s,64374.9661899178,143.2997575104224,0.0617590263735704,0.0385682128410751,253.72222249916896,0.0345878170213117,0.0374476423193061,0.0285603452015046,0.0479747796569598,66932.09950836837,130.73244748192548
pedestrian_counts (h),33.02,439.06s,8716.63032040357,39.90702483737657,0.0923578990455994,0.0925302279370596,93.36289584413912,0.0180875805673555,0.1885758919374397,0.0335400298594883,0.1241290916572802,9156.706901770518,32.77887560546798
solar_10_minutes (10min),33.4,396.06s,18.87412237380384,2.0017321948605376,0.1814664507112631,112.00645223085196,4.344435794646278,0.0697526521877782,0.3643062997629082,0.0907212365720179,0.4306652267338092,13.78676028669374,1.333916206597613
traffic_hourly (h),104.18,16.92m,0.0005467286833007,0.0078305287065888,0.2445686030823003,0.1421712769943433,0.0233822300754385,0.0203527169884352,0.1252122734541478,0.0542120059139223,0.1392974674693134,0.0002631373873169,0.0046827425096753
kaggle_web_traffic_weekly (W-SUN),104.91,479.83s,547524849.8944248,1635.5911266793846,0.1542436300552658,21136.653776138224,23399.248917314093,0.0001977977716377,0.3380432803258618,0.2393911060353058,0.2329961603769004,660385605.2410889,883.5720601439667
temperature_rain (D),106.72,681.68s,739.4391354050915,5.981583054304303,0.4571837840694539,0.2369231206551497,27.192630167107623,0.0036627250788801,0.8587208945236882,0.0627727314371945,0.692803905549647,46.550847502431424,2.25938112435913
solar_4_seconds (4s),181.73,398.52s,1.356505766188615e-10,8.968902089752836e-06,0.8968902089752836,0.8968902089752836,1.1646912750547309e-05,1.1646912750547307,0.8052000962690202,0.8968902089752836,0.8968902089752836,3.1931839083066046e-10,1.123055145653732e-05
wind_4_seconds (4s),184.15,409.41s,4.749588488678952,2.0543060254099057,15.9466640746553,0.1029830088764136,2.179355062553817,0.6604086237780534,0.0972774859418796,0.7537612033588942,0.1012305361253882,5.270911636813499,1.8671334843987872
kaggle_web_traffic (D),639.07,32.3m,2299637908896.25,17089.357197872465,0.2511533202372504,53.61569806518235,1516455.7062097955,0.0004921098009853,0.4970110486361238,6.545208132186758,0.3881375807492839,391433684213.5502,5163.755788585007
wind_farms_minutely (min),835.99,161.94m,17.27889973346192,0.7629063967185329,0.0108618958193709,0.0151665475329625,4.156789594562361,0.0063143090046161,0.0177447246532169,0.0055657982909078,0.0089541191989692,14.074894939178506,0.5806076750574924
weather (D),1180.74,357.12m,23.054000529207247,0.4440371026211898,0.1132810947854199,0.4075739221295416,4.801458166974617,0.0086611497297739,0.1195303646805638,0.0232939237911124,0.1051775926612589,0.964664196006244,0.143169105858316
london_smart_meters (30min),3320.44,194.54m,0.03592237893080521,0.06692708298968855,0.34079806164660575,0.20853790668466787,0.18953199975414498,0.0210550067773623,0.33131310773373746,0.06300231451651007,0.37831872400012506,0.009438534941560932,0.03400211263445744
