dataset,size_in_MB,eval_time,mse,mae,mase,mape,rmse,nrmse,smape,msis,nd,mwsq,crps
solar_weekly (1W),0.06,4.58s,78236.7578125,42.5200424194336,0.691641628742218,142.00363159179688,279.7083435058594,0.0181469127403297,1.5168342590332031,0.0203413348644971,0.1802843047310721,15530.861328125,32472244.27291968
cif_2016 (1M),0.08,1.94s,4054.138916015625,12.505019187927246,1.7135133743286133,20152.20703125,63.672119140625,0.0231935676381596,1.714262843132019,0.0330332480370998,0.204135231840822,404.7507019042969,274699.42295985995
nn5_weekly (1W),0.12,3.82s,89.06739044189453,1.0670193433761597,1.2955018281936646,143.2692108154297,9.437552452087402,0.0293910798458386,1.6629701852798462,0.0270845741033554,0.1691647435775213,-1.9155505895614624,1144.141507496138
us_births (1D),0.13,17.63s,151821.234375,265.7854919433594,0.3732689917087555,0.0276550203561782,389.6424560546875,0.0630897758134374,0.0274470150470733,0.0591710805892944,0.0274304356335499,140754.0,1462221219.9125562
tourism_yearly (1YE),0.16,22.4s,2361702.5,36.06318664550781,3606318.0,3606318.0,1536.783203125,153678320.3125,1.4851635694503784,3606318.0,3606318.664550781,-7780.55712890625,316451173.62888974
covid_deaths (1D),0.27,3.94s,119150.6484375,13.035115242004396,16.555212020874023,151.50901794433594,345.1820373535156,0.0064081616843543,1.8622676134109497,17.030107498168945,0.1438479938902019,-31.99930191040039,156593.61040537566
hospital (1M),0.35,10.45s,306.1357116699219,0.6331541538238525,1.6906147003173828,191.8525848388672,17.496734619140625,0.0023567799832398,1.7972227334976196,862228.25,0.1555164023384381,3.4607455730438232,4272.47144303022
tourism_quarterly (1Q),0.36,15.65s,133073.890625,11.017659187316896,1101766.25,1101766.25,364.7929382324219,36479293.82324219,1.7359308004379272,1101766.25,1101765.9187316897,-3167.559814453125,9380487.746344984
vehicle_trips (1D),0.36,6.7s,181.2378387451172,0.5425539612770081,54255.40234375,54255.40234375,13.4624605178833,1346246.05178833,1.9117441177368164,54255.40234375,54255.3961277008,-2.324742794036865,1099.301869087636
saugeenday (1D),0.38,52.85s,1305.9161376953125,15.696843147277832,3.3370907306671143,0.4421868026256561,36.1374626159668,0.0566684355614381,0.4329459965229034,0.0825363099575042,0.5160752917687316,206.78466796875,33607.82410239941
fred_md (1M),0.53,15.78s,337362592.0,1292.2945556640625,2.1173739433288574,26.98746681213379,18367.43359375,0.005784504681377,0.098615176975727,0.0782435983419418,0.0311425562484908,-106201.6875,363984351646.9304
car_parts (1M),0.56,25.97s,0.0023693332914263,0.0032368141692131,1.9314188957214355,224.52639770507807,0.0486757978796958,0.0048675749203946,1.820556044578552,332.6125183105469,3.0938389132825828,0.0002686674706637,0.0001817149828545
traffic_weekly (1W),0.66,24.78s,0.0091974884271621,0.0065262168645858,1.090032696723938,148.9840545654297,0.0959035381674766,0.0049818700666002,1.7232398986816406,12732.7841796875,0.1089020227146023,0.0025558837223798,0.0113577489246558
bitcoin (1D),0.72,12.04s,,,,,,,,,,,
tourism_monthly (1M),0.78,11.98s,8602214.0,83.11030578613281,2.404216051101685,246588.640625,2932.953125,0.0077529820907281,1.8755922317504885,30134452.0,0.4558699002701215,35345.91796875,3721804582.7465873
nn5_daily (1D),0.85,4.39s,35.77730941772461,3.885481595993042,0.5496071577072144,16414.0,5.981413841247559,0.0623306355287951,0.2313048988580703,0.0763084515929222,0.2016468535974389,4.786635875701904,657.0211086576586
sunspot (1D),1.19,179.14s,2275.333251953125,32.238399505615234,1.849418044090271,306006.84375,47.70045471191406,0.0903417685766976,0.8078023791313171,0.1073573678731918,0.4086495293865697,433.9431762695313,164093.2649063609
rideshare (1h),4.01,38.13s,46.68171691894531,0.3123773336410522,4.130497455596924,7209.89306640625,6.832401752471924,0.0767685503908586,1.8551300764083865,0.2038945853710174,0.7291043059541679,0.1454752832651138,50.14438478675226
oikolab_weather (1h),6.78,153.28s,81064.8515625,61.23777770996094,4.258865833282471,45665.16015625,284.7189025878906,0.002753571675954,0.3464515209197998,0.0006154436268843,0.0047957091499386,-133933.125,805123431.8426093
kdd_cup_2018 (1H),17.6,150.17s,2242.1318359375,19.861251831054688,2.7438406944274902,367465.21875,47.35115432739258,0.0143749709118527,0.8389987945556641,0.1068498790264129,0.6370928594170072,103.09420013427734,69039.25441101419
australian_electricity_demand (30min),22.54,402.67s,150264.421875,232.8675231933593,2.5489635467529297,57704.55859375,387.6395568847656,0.0295914764548414,0.0868552923202514,0.0322753563523292,0.0669677612136246,-9590.701171875,524073785.36750144
pedestrian_counts (1h),33.02,456.37s,27354.072265625,48.37232971191406,0.5331121683120728,23420.462890625,165.3906707763672,0.0103505019508643,1.1788418292999268,0.0315233282744884,0.1650090210907146,754.9451904296875,7847077.815458994
solar_10_minutes (10min),33.4,308.57s,26.70118904113769,2.4146080017089844,4.389446258544922,17161.712890625,5.167319297790527,0.058125068929674,1.3448920249938965,0.0854992121458053,0.3819715876199319,3.173281192779541,169.20667857149823
traffic_hourly (1h),104.18,782.24s,0.000455149973277,0.0080386660993099,0.5998861789703369,21.04779624938965,0.0213342439383268,0.0294667816919213,0.1653950363397598,0.0385803952813148,0.1418321666411633,0.0036569747608155,0.0001586150792923
temperature_rain (1D),106.72,30.02m,172.225341796875,5.509518623352051,1.072189450263977,51034.7421875,13.123465538024902,0.0225164105211928,1.5997639894485474,0.0634757429361343,0.8267697936668237,16.08089828491211,999.5042235450454
