dataset,size_in_MB,eval_time,mse,mae,mase,mape,rmse,nrmse,smape,msis,nd,mwsq,crps
traffic_weekly (W-SUN),0.66,1.05s,3.179997444152832,1.1885684728622437,0.3158348500728607,0.1317584067583084,1.7832547426223757,0.057268652856115,0.1271532624959945,0.0869511291384697,0.1254240773415944,,
bitcoin (D),0.72,0.16s,30462480384.0,32753.888671875,0.0526811219751834,8706.505859375,174535.046875,0.0262237491191247,1.2213232517242432,0.0072082760743796,0.1089947125605882,,
tourism_monthly (ME),0.78,0.51s,36042104.0,1118.4876708984375,0.1511783599853515,8820.609375,6003.5078125,0.0226975720690851,0.2717506885528564,0.0503400638699531,0.2197746211398873,,
nn5_daily (D),0.85,0.23s,18.891563415527344,2.206258535385132,0.4054446518421173,28710.248046875,4.346442699432373,0.0517786542286344,0.1472679078578949,0.0661922395229339,0.1315633652589696,,
sunspot (D),1.19,0.16s,108.57969665527344,7.997319221496582,13.642252922058104,406849.28125,10.420158386230469,0.6129501327487731,1.0034031867980957,0.4704302847385406,0.7056452108261511,,
rideshare (h),4.01,1.77s,18.642995834350582,1.331059217453003,0.2307175099849701,87203.21875,4.317753791809082,0.0587449415559138,0.305729478597641,0.0328102186322212,0.2020909293838124,,
oikolab_weather (h),6.78,0.16s,21173.72265625,40.0457878112793,0.0015441291034221,1021326.6875,145.51193237304688,0.0014265268223813,0.1054739952087402,0.0002225224889116,0.0031464306774371,,
kdd_cup_2018 (h),17.6,0.44s,4280.7119140625,18.965410232543945,0.2053809612989425,81013.625,65.4271469116211,0.0771546590203079,0.3055423498153686,0.0200031511485576,0.242765944303645,,
pedestrian_counts (h),33.02,0.23s,106621.5625,166.9866180419922,0.2970829308032989,38058.71484375,326.5295715332031,0.0501581522321999,0.3934528827667236,0.0752853900194168,0.3234851936146179,,
traffic_hourly (h),104.18,1.07s,0.0002103313599945,0.0082055116072297,0.5894248485565186,2.0500364303588867,0.0145028056576848,0.0380241864079872,0.2977848351001739,0.1005386710166931,0.2877883678660305,,
kaggle_web_traffic_weekly (W-SUN),104.91,161.95s,2724902400.0,3921.723876953125,0.2887849509716034,49201.359375,52200.59765625,0.0003642447546581,0.6334486603736877,0.2442969381809234,0.4378795265349968,,
temperature_rain (D),106.72,33.83s,57.7716178894043,3.051590204238892,0.4117538332939148,37051.1484375,7.600764274597168,0.0582456337525831,0.9381058812141418,0.0521539375185966,0.5134902101023837,,
kaggle_web_traffic (D),639.07,161.87s,7100152.0,120.48631286621094,0.0729686990380287,4030.349853515625,2664.611083984375,0.0001312142891886,0.4311780929565429,0.2681904733181,0.1165902724069893,,
wind_farms_minutely (min),835.99,0.53s,21.08613014221192,0.8263537287712097,0.0119426986202597,12120.984375,4.591963768005371,0.0070007367133017,1.1427621841430664,0.0054837386123836,0.0122900642245959,,
weather (D),1180.74,3.43s,6.063594818115234,0.9102053642272948,0.1451656222343444,2369.600830078125,2.46243667602539,0.0135362933662342,0.1140968278050422,0.0286201406270265,0.0551586549472404,,
london_smart_meters (30min),3320.44,6.22s,0.01269377302378416,0.04619093984365463,0.30495476722717285,54.152828216552734,0.11266664415597916,0.018721577697480257,0.2361680567264557,0.0778629407286644,0.24983650707275432,,
