dataset,size_in_MB,eval_time,mse,mae,mase,mape,rmse,nrmse,smape,msis,nd,mwsq,crps
bizitobs_application (10s),0.33,0.08s,32887148.0,2724.28076171875,4.040218353271484,0.1427105665206909,5734.73193359375,0.100494237598957,0.1326426267623901,0.0446400567889213,0.109170628872927,,
solar (D),0.35,0.02s,99387.53125,179.03985595703125,0.3714072406291961,5.904353618621826,315.25787353515625,0.0881408744401335,0.8150160908699036,0.0990645289421081,0.3294589633157893,,
hospital (ME),0.35,0.02s,13203.482421875,33.762908935546875,0.0815439075231552,0.2418745905160904,114.90641021728516,0.0095042522847181,0.2441760152578354,0.0584825575351715,0.1218119291653831,,
saugeenday (D),0.38,0.3s,1582.4224853515625,22.28341293334961,1.3019130229949951,1.121761441230774,39.7796745300293,0.062379917115817,0.6690614819526672,0.1259668171405792,0.7433594678021981,,
car_parts_with_missing (ME),0.58,0.09s,1.2756143808364868,0.4929523468017578,0.7112451791763306,14998.923828125,1.1294310092926023,0.028235768173373,1.827894687652588,0.128747209906578,1.13195623478641,,
electricity (W),0.66,0.07s,446165745664.0,81218.609375,0.1408221572637558,2991302.0,667956.375,0.012225214412783,0.3823184967041015,0.2099758982658386,0.2088171696003437,,
hierarchical_sales (D),0.9,0.24s,32.510623931884766,2.5985300540924072,1.3520228862762451,55830.75390625,5.701808929443359,0.0300095191018324,1.0427050590515137,0.1340508759021759,0.7876320192863907,,
kdd_cup_2018_with_missing (D),1.08,0.01s,1714.657958984375,15.489001274108888,0.3731913864612579,3.3303918838500977,41.40842819213867,0.0235074810996672,0.6908389925956726,0.0748580545186996,0.4764814901530926,,
LOOP_SEATTLE (D),1.13,0.02s,50.29787826538086,5.00611686706543,0.3392249345779419,2.9659583568573,7.092099666595459,0.0914851400242258,0.3923839032649994,0.0668393373489379,0.1064061499495556,,
SZ_TAXI (H),1.14,0.05s,5.775453567504883,1.6222788095474243,1.1324000358581543,4.42769193649292,2.403217315673828,0.04215281638966,0.6184875965118408,0.0535639263689518,0.1847219385881447,,
ett1 (H),1.22,0.22s,107.93508911132812,5.934848785400391,0.4735427796840668,5916.12548828125,10.38918113708496,0.0368979833360757,0.4260028898715973,0.0630128383636474,0.3322640667716387,,
ett2 (H),1.26,0.21s,331.7087707519531,10.07536506652832,0.8400070071220398,37354.57421875,18.212873458862305,0.03321765178223,0.3521240055561065,0.0502875447273254,0.1495425734373404,,
jena_weather (H),1.65,0.22s,12420.8720703125,23.077777862548828,0.3023591339588165,163810.03125,111.44896697998048,0.0090580034578934,0.5544849038124084,0.0178078208118677,0.1210779545763768,,
bizitobs_l2c (5T),1.68,0.39s,48.1903190612793,3.692827939987183,3.621275663375856,36569.3515625,6.941924571990967,0.0573712727130433,0.7619636058807373,0.069492720067501,0.2402496421142862,,
restaurant (D),1.77,0.02s,184.53414916992188,8.541068077087402,0.5167205929756165,1.398659586906433,13.58433437347412,0.0154895487098958,0.5329251885414124,0.1196827441453933,0.4292247823289208,,
m4_hourly (h),2.43,0.27s,12600969.0,501.5806579589844,0.857112467288971,1.8221070766448968,3549.784423828125,0.0050494225155014,0.3531174659729004,0.1175054088234901,0.0753622761310135,,
bizitobs_service (10s),3.07,0.55s,141876.734375,129.13916015625,3.906403064727783,1.519543170928955,376.665283203125,0.0354675407578577,0.2370375692844391,0.0369267538189888,0.1009228077270859,,
M_DENSE (H),3.7,0.77s,62066.765625,116.72567749023438,0.2362783104181289,65202.38671875,249.13201904296875,0.0444561061024995,0.2629947066307068,0.0346622243523597,0.2068990456674438,,
ett1 (15T),4.4,0.91s,5.762168884277344,1.2901490926742554,0.8856348991394043,1191.9605712890625,2.400451898574829,0.0331673190466505,0.3788388073444366,0.0573586523532867,0.2822993711938242,,
ett2 (15T),4.57,0.92s,11.665009498596191,1.952955722808838,1.1466844081878662,9516.822265625,3.415407657623291,0.0245086829840971,0.3426353335380554,0.0440990105271339,0.1148741645348626,,
SZ_TAXI (15T),4.58,0.65s,15.45772933959961,2.413118600845337,1.522667646408081,57.01747131347656,3.931631803512573,0.0488206840925649,0.6771668791770935,0.0702245682477951,0.259493088402059,,
electricity (D),4.63,0.54s,1972160128.0,5507.720703125,5.606801509857178,732960.9375,44409.0078125,0.0068595934217533,0.2260050177574157,0.1872722059488296,0.1030819908619662,,
solar (H),5.97,2.51s,532.6610107421875,10.401812553405762,0.3966506123542785,91685.8125,23.079450607299805,0.0453382785725622,1.5323195457458496,0.0735802948474884,0.5002257237532436,,
bitbrains_rnd (H),6.1,0.19s,2025258.625,269.1065673828125,6.230059146881104,13996.7177734375,1423.1158447265625,0.0650452774933061,0.7615897059440613,0.2213128209114074,1.2124374447000463,,
m4_weekly (W-SUN),7.18,1.17s,227124.890625,89.59058380126953,1.181859254837036,1.1994612216949463,476.5762023925781,0.0092701070278132,0.1410123705863952,0.0134288519620895,0.0175228749335788,,
jena_weather (10T),7.18,1.68s,15407.9208984375,21.225975036621094,0.8548964262008667,181215.421875,124.12864685058594,0.0099319289565152,0.5240204334259033,0.0173721332103014,0.1121931640293443,,
kdd_cup_2018_with_missing (H),14.28,5.55s,11291.087890625,28.80390739440918,5.818058013916016,23.35333824157715,106.25952911376952,0.0323498433250687,0.725252091884613,0.1343024224042892,0.5877470092960014,,
bitbrains_fast_storage (H),15.64,0.44s,3359623.0,384.8792114257813,6.031384468078613,6836025.5,1832.927490234375,0.0834934509771442,0.6652535796165466,0.2152519524097442,1.1167391518923546,,
LOOP_SEATTLE (H),27.05,5.15s,32.28872299194336,3.2998805046081543,1.5066041946411133,2.9606635570526123,5.682316780090332,0.0704656429845557,0.3691274523735046,0.0481607876718044,0.0675387362283571,,
solar (10T),33.4,17.44s,16.853031158447266,1.948245644569397,1.6943179368972778,25896.412109375,4.105244159698486,0.0461782185315402,1.5377682447433472,0.0858474746346473,0.6783722603527258,,
m4_yearly (YE-DEC),51.4,0.34s,1995536.5,931.7138671875,0.1797195076942443,0.1414711624383926,1412.6346435546875,0.0093663615134665,0.155395969748497,0.0524347834289073,0.1384283334694768,,
bitbrains_rnd (5T),63.69,14.63s,3736168.5,262.73681640625,49.20981216430664,56525.73828125,1932.9171142578125,0.0877790254297552,0.7882185578346252,0.1011142283678054,0.7134745559623733,,
electricity (H),110.58,25.04s,945865.0,185.29136657714844,8.34165096282959,42604.21875,972.555908203125,0.0045617068862922,0.3089126944541931,0.1586364656686782,0.0924270373726737,,
temperature_rain_with_missing (D),113.99,10.29s,171.4033660888672,6.7863616943359375,9.965627670288086,141903.234375,13.092110633850098,0.013800053048795,1.3989208936691284,0.0783360004425048,0.7876673891786393,,
bitbrains_fast_storage (5T),160.06,36.34s,4163852.75,307.83111572265625,38.83745193481445,41233.34375,2040.5521240234373,0.092747321814352,0.7892562747001648,0.1296463012695312,0.6764640485449673,,
m4_quarterly (QE-DEC),163.93,9.62s,1026.746826171875,1.2073380947113037,0.006579425651580095,0.00021417038806248456,32.04288864135742,0.0006311009519832668,0.00019761697330977768,0.014599579386413097,0.0001966043961196953,,
