dataset,size_in_MB,eval_time,mse,mae,mase,mape,rmse,nrmse,smape,msis,nd,mwsq,crps
ett1 (H),1.22,67.85s,0.0929810479283332,0.0700207650661468,0.603032112121582,0.2185447961091995,0.3049279451370239,0.027864622936155,0.350702702999115,0.0398958101868629,-18.083287048485392,,
ett2 (H),1.26,41.84s,0.0528179183602333,0.0486167892813682,0.4001955986022949,0.1135616898536682,0.2298214882612228,0.018283126875181,0.3037349581718445,0.0578386858105659,-0.9502899981712,,
jena_weather (H),1.65,20.71s,0.2675952613353729,0.1935021132230758,0.7373051047325134,-0.0232729203999042,0.5172961354255676,0.0046609783473736,0.466286838054657,0.0451014675199985,4.254420354610698,,
bizitobs_l2c (5T),1.68,79.39s,0.1058427467942237,0.0826850086450576,1.129166603088379,0.0969898700714111,0.3253348171710968,0.0395257925880536,0.1973535120487213,0.0182853229343891,60.70462950302088,,
restaurant (D),1.77,6.81s,32.15745162963867,1.5387860536575315,0.540695071220398,21.395565032958984,5.6707539558410645,0.0213787740462814,1.0571155548095703,0.162871703505516,0.8933677362910404,,
m4_hourly (h),2.43,8.33s,1.1153695583343506,0.8282145261764526,1.408022165298462,-0.117620512843132,1.0561106204986572,0.0682783747085667,1.3844348192214966,0.1808195859193802,2.545130212945835,,
bizitobs_service (10s),3.07,20.64s,0.6430262327194214,0.45716592669487,0.5969609022140503,-0.3185150623321533,0.801889181137085,0.0580231418465472,0.9822568297386168,0.0675413757562637,67.20354516094307,,
M_DENSE (H),3.7,42.8s,0.5784375667572021,0.444374531507492,2.4077565670013428,0.2949043810367584,0.760550856590271,0.0899870949612425,0.9071030020713806,0.0984628275036811,-111.3769841563864,,
ett1 (15T),4.4,329.97s,0.0779099911451339,0.0645546168088913,0.560560405254364,-0.0481127053499221,0.2791236042976379,0.0250186369212912,0.2958253622055053,0.0443522036075592,-29.852814837574265,,
ett2 (15T),4.57,226.81s,0.0352018028497695,0.0387738905847072,0.3235756754875183,0.1107677444815635,0.1876214295625686,0.0121631061120319,0.2793645560741424,0.0610741227865219,-0.8039113816463029,,
SZ_TAXI (15T),4.58,17.77s,0.42354616522789,0.4185243248939514,0.7615123987197876,-0.7070361971855164,0.6508042216300964,0.0506900444088563,0.7788030505180359,0.1038615405559539,-1.1161610703586788,,
electricity (D),4.63,12.85s,2061263104.0,2192.175048828125,0.2587335407733917,9705.6865234375,45401.13671875,0.0194227446917634,0.9591110348701476,1.4977014064788818,0.5220507689941757,,
solar (H),5.97,61.06s,0.8266324996948242,0.6340412497520447,4.845605373382568,-0.1567424982786178,0.9091933369636536,0.2420115291642467,1.209081768989563,0.1694316267967224,-34.80226701270591,,
bitbrains_rnd (H),6.1,12.41s,1650.3675537109375,3.28809666633606,0.3081104159355163,2738.19140625,40.62471771240234,0.0052432316635678,0.7822993397712708,0.0683856233954429,0.7029842429913499,,
m4_weekly (W-SUN),7.18,52.58s,14.701823234558104,0.5906059145927429,0.332653135061264,0.2083614021539688,3.834295749664306,0.0125719051061351,0.5218396186828613,0.0845267623662948,0.5617101458367062,,
jena_weather (10T),7.18,167.78s,0.2325582355260849,0.1713819056749344,0.6592965722084045,0.3889910280704498,0.4822429120540619,0.0018777492686544,0.4705949425697326,0.0464869439601898,4.286768148965424,,
kdd_cup_2018_with_missing (H),14.28,156.25s,0.6713148355484009,0.5135934948921204,0.9226472973823548,-0.4631863832473755,0.8193380236625671,0.0151843473907651,1.1105737686157229,0.1338521540164947,-5.905587927977317,,
bitbrains_fast_storage (H),15.64,19.09s,6001.80029296875,2.4014060497283936,0.319601446390152,6690.85986328125,77.4712905883789,0.0072342358585961,0.905264139175415,0.8357183933258057,0.6903022491626275,,
LOOP_SEATTLE (H),27.05,122.39s,0.9911009073257446,0.6836065053939819,2.6852030754089355,1.1819508075714111,0.9955404996871948,0.0352485268949327,1.4283233880996704,0.1249789893627166,-19.62866533710461,,
solar (10T),33.4,391.15s,0.674527108669281,0.5838488340377808,4.178455829620361,-0.1536557227373123,0.821295976638794,0.2055568836303094,1.1840494871139526,0.1582845151424408,-20.79368487543768,,
m4_yearly (YE-DEC),51.4,86.22s,0.2261692285537719,0.3908155858516693,1.6628925800323486,1.3507766723632812,0.4755725264549255,0.0156536878524756,1.4637120962142944,0.2783320844173431,1.1542410315121352,,
bitbrains_rnd (5T),63.69,473.85s,601.7960815429688,0.9585692882537842,0.2155532985925674,3885.76904296875,24.531532287597656,0.001846518789332,0.8277668356895447,0.6908813118934631,0.4589610091222341,,
electricity (H),110.58,517.8s,281990.09375,20.352977752685547,0.0845265612006187,16568.697265625,531.0274047851562,0.0046644560554118,0.9146561622619628,3.617120742797852,0.1704790066896602,,
temperature_rain_with_missing (D),113.99,241.59s,7.567882061004639,0.9097580909729004,1.9529906511306765,6.748717784881592,2.750978469848633,0.0029802773484801,1.4647784233093262,0.1361345201730728,3.029471131048231,,
bitbrains_fast_storage (5T),160.06,24.41m,4415.42578125,1.2872124910354614,0.3495244681835174,5681.8251953125,66.44866943359375,0.0060978034532362,0.9151012897491456,0.8526456952095032,0.7709492303464724,,
m4_quarterly (QE-DEC),163.93,269.9s,0.5789180994033813,0.0065141702070832,0.0263908170163631,0.0004282108857296,0.7608667016029358,0.0036089904420436,0.0019763675518333,0.0205469280481338,0.0223107845215627,,
m4_daily (D),316.28,26.3m,11.079607963562012,0.1509556770324707,0.235131025314331,0.7039647102355957,3.328604459762573,0.0022279231173181,0.231623962521553,0.0915686339139938,0.5142236192862293,,
LOOP_SEATTLE (5T),324.08,26.42m,0.9686259627342224,0.6023902297019958,1.9317667484283447,0.1514020264148712,0.9841879606246948,0.0327025805961626,1.2063839435577393,0.1071085184812545,-21.432668446438697,,
electricity (15T),442.39,35.69m,16854.087890625,5.356211185455322,0.0891454666852951,5173.1025390625,129.8232879638672,0.0041978286842909,0.8558568954467773,3.32273530960083,0.1802054728326724,,
m4_monthly (ME),1025.34,69.44m,0.06791886687278748,0.0664273053407669,0.31685030460357666,-1.037688136100769,0.26061248779296875,0.0067522199418217155,0.16453681886196136,0.05816132575273514,0.5769245312275849,,
