dataset,size_in_MB,eval_time,mse,mae,mase,mape,rmse,nrmse,smape,msis,nd,mwsq,crps
bizitobs_l2c (5T),1.68,0.15s,0.033086035400629,0.1349213719367981,13492.1376953125,13492.1376953125,0.1818956732749939,18189.56732749939,1.999726414680481,13492.1376953125,13492.137193679808,,
restaurant (D),1.77,0.98s,179.8831024169922,5.821052551269531,0.787813127040863,10800.744140625,13.412050247192385,0.040878555871032,1.907026290893555,0.0863948315382003,1.050822686913354,,
m4_hourly (h),2.43,0.58s,0.5834542512893677,0.5132453441619873,1.715920090675354,9203.9140625,0.7638417482376099,0.0745608099488633,1.8717085123062127,0.1191538497805595,7.795115736164987,,
bizitobs_service (10s),3.07,0.15s,6179767.5,223.1941070556641,0.9511830806732178,9392.5517578125,2485.913818359375,0.0775583295382262,1.967041015625,1.13612961769104,1.007010146282544,,
M_DENSE (H),3.7,0.15s,0.4351095259189605,0.4425162076950073,3.800527334213257,18049.697265625,0.6596283316612244,0.093136951281485,1.935481071472168,0.1026388704776763,7.144371597596367,,
ett1 (15T),4.4,0.15s,0.4200723171234131,0.2857143580913543,3.627429246902466,15582.3154296875,0.6481298804283142,0.1209688026848626,1.991615653038025,0.0603000782430172,2.325986454182912,,
ett2 (15T),4.57,0.15s,0.0720074847340583,0.1562635004520416,3.2718117237091064,12088.7197265625,0.2683421075344085,0.0441081987228431,1.9748386144638064,0.5689333081245422,-41.01642600107952,,
SZ_TAXI (15T),4.58,0.29s,0.5773839950561523,0.441036969423294,0.8938093185424805,8282.0107421875,0.7598578929901123,0.0459518365525932,1.8631014823913568,0.0888485759496688,-26.884405549314884,,
electricity (D),4.63,0.5s,1.3991117477416992,0.604572594165802,1.6717993021011353,19415.26171875,1.1828405857086182,0.0465663763242852,1.961073994636536,0.1235982030630111,1.8149414684473515,,
solar (H),5.97,0.29s,0.3431311249732971,0.3517597615718841,3.298314094543457,10524.7236328125,0.5857739448547363,0.1483445932118295,1.8236889839172363,0.0906566008925437,-60.15128201697731,,
bitbrains_rnd (H),6.1,1.19s,2.707172393798828,0.4226620495319366,1.4640172719955444,7555.45751953125,1.6453486680984497,0.0085185260899419,1.860836625099182,0.0959804356098175,8.61793117536629,,
m4_weekly (W-SUN),7.18,0.5s,5.342000961303711,1.0753824710845947,1.2239097356796265,9670.59375,2.311276912689209,0.0747243814591452,1.8840149641036987,0.0883786529302597,1.757597133946465,,
jena_weather (10T),7.18,0.15s,0.8216581344604492,0.3969688415527344,1.2204697132110596,12125.37890625,0.9064536094665528,0.0739428990339585,1.969690203666687,0.0305895842611789,-809.8966612421868,,
kdd_cup_2018_with_missing (H),14.28,0.43s,47.05148696899414,0.9063844084739684,1.1563570499420166,13170.6767578125,6.859408855438232,0.0352711236766285,1.859691143035889,0.1635989248752594,24.882323397960413,,
bitbrains_fast_storage (H),15.64,2.87s,73.87757110595703,0.7784671187400818,1.2445563077926636,11203.3740234375,8.595206260681152,0.0057955758779222,1.8235962390899656,0.1379421949386596,2.738425337938606,,
LOOP_SEATTLE (H),27.05,0.5s,0.7402505278587341,0.4042249023914337,2.762101650238037,9959.802734375,0.8603781461715698,0.041880195075153,1.7668596506118774,0.0780623778700828,-3.436187412442018,,
solar (10T),33.4,0.29s,5.66863489151001,1.317663311958313,2.003763198852539,11768.8837890625,2.380889415740967,0.1866724966185662,1.949769139289856,0.1504184901714325,1.120214692282918,,
m4_yearly (YE-DEC),51.4,25.31s,0.2163411974906921,0.3483390808105469,2.7536509037017822,9430.61328125,0.4651249349117279,0.02422227170925,1.692229986190796,0.2797471880912781,1.901229521756186,,
bitbrains_rnd (5T),63.69,1.2s,12389.15234375,4.439082622528076,1.0363279581069946,11291.8369140625,111.30657196044922,0.0112550285476126,1.822264671325684,1.3631213903427124,1.0846484127269294,,
electricity (H),110.58,0.51s,0.2479172348976135,0.3492029905319214,3.229201316833496,16960.265625,0.4979128837585449,0.099414130399371,1.917153000831604,0.100257471203804,11.516904002443791,,
temperature_rain_with_missing (D),113.99,35.5s,1382.498046875,1.788382887840271,1.0194227695465088,10131.83203125,37.18195724487305,0.0014061144000396,1.7418212890625,0.1595958620309829,1.2831563627999287,,
bitbrains_fast_storage (5T),160.06,2.88s,6986.3017578125,2.822540283203125,1.0647568702697754,10402.6728515625,83.58409881591797,0.0240544837785082,1.887996912002564,0.8851537704467773,1.20631119139654,,
m4_quarterly (QE-DEC),163.93,26.59s,1.3572735786437988,0.5758647918701172,1.5053298473358154,7050.94091796875,1.1650208234786987,0.0116367779707989,1.845426678657532,0.1332866549491882,1.401992660844506,,
m4_daily (D),316.28,4.8s,243545.21875,5.504239559173584,0.5589375495910645,4336.58935546875,493.5030212402344,0.0057169779041742,1.9301851987838743,0.542895495891571,1.1884039907109825,,
LOOP_SEATTLE (5T),324.08,0.52s,0.5425701141357422,0.4436022043228149,1.4039080142974854,10133.951171875,0.7365936040878296,0.0408843181593714,1.835789561271668,0.0997983217239379,-3.574192900911173,,
electricity (15T),442.39,0.5s,1.5613300800323486,0.395835131406784,1.560932755470276,9775.2841796875,1.2495319843292236,0.0295343845566381,1.9416948556900024,0.0691113844513893,2.4643661361904665,,
m4_monthly (ME),1025.34,53.02s,11.853350639343262,1.0829262733459473,1.1910291910171509,9881.9052734375,3.4428694248199463,0.0018059994365167275,1.8517600297927856,0.09637115150690079,1.8456140286162748,,
