dataset,size_in_MB,eval_time,mse,mae,mase,mape,rmse,nrmse,smape,msis,nd,mwsq,crps
us_births (M),0.0,1.0s,367009144.53803927,14773.367930471471,1.1366387873824992,0.0463250980370822,19157.48272968136,0.2477303409611034,0.0480114717047304,0.1965686739841045,0.0471569619725732,42840247.95616136,4528.685928540646
ett1 (W),0.01,0.24s,3313715.844053128,1172.3506001246749,0.5358810416892702,0.1897531013555455,1820.361459725273,0.1977735186415633,0.4691139559569703,0.1679951357939865,0.46919179389696,3901925.958070205,885.81774024193
ett2 (W),0.01,0.23s,10472766.399506342,2648.655326217952,0.1743881287462855,0.2405629754657528,3236.165385067077,0.079913123965095,0.4966530348809755,0.0619370150505212,0.2984901242561186,13194082.28448193,2129.967172194069
saugeenday (M),0.02,0.25s,317.5655412230328,11.424498208050734,0.7597168727884368,0.5027912564946403,17.82036871737038,0.1252803888089244,0.4255331004380381,0.105967039400534,0.4677417877172234,258.1989519018326,8.590401536768102
us_births (W),0.02,0.23s,35919.467047189566,149.045335495986,0.154128323834421,0.0021838707846099,189.52431782541672,0.014378599323392,0.0021802594228458,0.0265232277707847,0.0022135747215447,62127.87021929949,171.289654186616
ett1 (D),0.05,0.24s,55888.543290038506,158.51701972917593,0.2143651384982339,0.2017182905167757,236.40757874915624,0.0758495735030868,0.7735935746023935,0.0654117147573131,0.2780695644881513,20781.883164634943,72.12866668107937
ett2 (D),0.05,0.25s,518449.0536691233,464.7979579802559,0.2961547506176433,-0.3290885160259728,720.034064242188,0.0809114631415449,0.6906466871867447,0.0636279017508097,0.9395068339955198,406137.7179465011,304.8897627384348
solar (W),0.06,0.69s,3107267.345093726,1328.9136633133282,0.7151266107987896,0.2911706414057445,1762.7442653696896,0.0833563119546475,0.2348740215181776,0.1379146147664977,0.2410183905282318,3414956.87283905,1216.4445747351149
saugeenday (W),0.07,0.3s,1168.308800270035,15.822015970997596,1.437283115846961,0.4302138584874124,34.18053247493425,0.1478670805490355,0.477893870707075,0.0957490019276098,0.5520968249218264,159.72464795520463,7.294148209200239
jena_weather (D),0.08,0.29s,999.677993662697,15.447696978549326,0.0561663126740538,4917.384825404727,31.617684824520232,0.0247484189566206,0.5499727722365406,0.0115266616972472,0.0910238892429212,675.1430394596556,10.622239800758404
us_births (D),0.13,0.45s,86915.00437037308,240.9888454452247,0.3453603860190675,0.0229416158998004,294.8135077813991,0.0849606648218422,0.0230986967518498,0.0663693875875781,0.023093776031683,34013.245110973454,114.6840635796358
hierarchical_sales (W),0.15,0.63s,1000.8435933957112,10.586382549826594,0.4780378506772911,16494.332973889697,31.636112172574418,0.0388173150728849,0.4675514224983856,0.0860424999336801,0.4489818756842268,242.06526110086136,6.413524767209312
bizitobs_l2c (H),0.18,0.75s,1.5647773035602728,0.7328799816368604,0.0316612600805968,2124.297308691132,1.2509105897546289,0.0205335805501647,0.1608238234944752,0.0137467671929615,0.046011168182618,1.214055413214519,0.5333510534363799
M_DENSE (D),0.21,0.43s,13179.820867651726,53.60253343152611,0.1176003341751091,0.1142306203995133,114.80340094113818,0.0331116975403764,0.1092054898452541,0.0204348708950499,0.0970366484366442,6368.024804735,32.57038764863125
covid_deaths (D),0.27,1.17s,4172989.955841234,321.3190896722041,0.0754336847325944,0.238183366633829,2042.7897483199863,0.0117229907216593,0.2777781274087586,0.0550156364915602,0.1393028126056762,67029.51666334827,49.86939154493787
bizitobs_application (10s),0.33,0.8s,29982.396060278483,85.33337603672089,0.0018135021011554,0.0278274131435236,173.15425510301063,0.0032221874283148,0.028915733554048,0.003749629012599,0.0036170275390089,44752.33245658648,83.63433747736919
solar (D),0.35,0.68s,192013.27935897745,290.09437464951856,0.9844647887429078,1.199181957420037,438.193198668096,0.1229601811147106,0.4222981738354419,0.1380078394354608,0.3859812977935021,153371.15660761544,245.17096602852223
hospital (ME),0.35,2.91s,4529.868358508447,21.560182985404328,0.0728492992061214,0.2081187374372987,67.3042967314008,0.0055673998408244,0.1965964021132202,0.0646218701695423,0.0779006907210308,5174.15567743337,16.472300801891706
saugeenday (D),0.38,1.09s,500.2267199428263,18.4882406288196,5.754840736039195,1.6810962262046545,22.36574881247722,0.2303372452019028,0.7783588740772208,0.2127293905586603,0.9522857528556488,1269.6104964641202,23.079130711965465
car_parts_with_missing (ME),0.58,9.7s,1.289392221670458,0.4383386631056211,0.6529320713823535,9674.610523077936,1.135514078147188,0.0283878448567184,1.8323061770516085,0.1054885074898069,1.0072211414586032,0.515319792252678,0.2898376215229071
electricity (W),0.66,1.57s,383747332889.71405,61226.52103853913,0.0988446229683384,449808.4791759375,619473.4319482265,0.011337859495075,0.2507786015414152,0.1920003894621603,0.152227963025329,282815330545.9564,43449.98761591639
hierarchical_sales (D),0.9,5.6s,43.27689532475807,2.9258201092407305,0.5309746093108533,442.3080981707879,6.578517714862374,0.0294761471035952,0.8765819243107025,0.0875602155258779,0.7936055931771258,9.1744024623863,1.4504701432031752
kdd_cup_2018_with_missing (D),1.08,1.16s,2262.264251144633,19.83032404188494,0.506420510872719,0.5267095767409535,47.56326577459366,0.0270031029320782,0.5072374166420325,0.0895829321967156,0.5097512773463798,189.97827364747303,6.482493939545184
LOOP_SEATTLE (D),1.13,1.43s,16.467027980955724,2.694749991563462,1.0335475902271636,0.0502171917759318,4.057958597737996,0.0777211042940523,0.0495982550967244,0.1029045588826257,0.0481651003518584,8.885278574955514,1.7239662815200751
